row,id,track,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,valence
3205.000,4YPhn26bIFm2KUkL1VLzQG,Say It Ain't So,0.00328,0.635,256880,0.435,6.78E-06,3.000,0.071,-7.521,1.000,0.031,76.098,,https://api.spotify.com/v1/tracks/4YPhn26bIFm2KUkL1VLzQG,0.459
3206.000,0Puj4YlTm6xNzDDADXHMI9,Sabotage,0.032,0.324,178440,0.938,0.0321,6.000,0.0961,-7.332,0.000,0.102,168.131,,https://api.spotify.com/v1/tracks/0Puj4YlTm6xNzDDADXHMI9,0.543
3207.000,1EzeXGaZdqsA4Nst1AIAL2,Bullet With Butterfly Wings,5.01E-05,0.389,257707,0.705,0.86,10.000,0.09,-10.331,0.000,0.0553,122.154,,https://api.spotify.com/v1/tracks/1EzeXGaZdqsA4Nst1AIAL2,0.555
3208.000,1AfYo6cKm3yHsJHdmNoGO1,Interstate Love Song,0.000552,0.214,193613,0.947,0.00352,4.000,0.238,-5.053,1.000,0.0507,170.616,,https://api.spotify.com/v1/tracks/1AfYo6cKm3yHsJHdmNoGO1,0.483
3209.000,3tRv4ZYZimrL27flnjgeR6,Every You Every Me,2.70E-05,0.478,213800,0.923,0.719,10.000,0.325,-7.547,1.000,0.0569,133.134,,https://api.spotify.com/v1/tracks/3tRv4ZYZimrL27flnjgeR6,0.165
3210.000,2JdzB67NvIa90K4gEZPLeX,Lump,0.00468,0.499,134200,0.873,0,6.000,0.165,-3.902,1.000,0.0386,142.726,,https://api.spotify.com/v1/tracks/2JdzB67NvIa90K4gEZPLeX,0.864
3211.000,2nzlgHTbUDzuRtTFoX3qfJ,Glycerine - Remastered,0.0325,0.427,266493,0.337,0.00215,5.000,0.0872,-11.38,1.000,0.0324,114.075,,https://api.spotify.com/v1/tracks/2nzlgHTbUDzuRtTFoX3qfJ,0.0849
3212.000,2VTQAjZr7FPoEJD2sNoH3o,Celebrity Skin,1.35E-05,0.443,162493,0.896,0.000101,9.000,0.369,-6.163,1.000,0.0457,134.145,,https://api.spotify.com/v1/tracks/2VTQAjZr7FPoEJD2sNoH3o,0.733
3213.000,39tLc4Xp58Lu4KcWHggeE2,Closer,0.000365,0.559,373307,0.725,0.553,10.000,0.112,-8.631,0.000,0.0426,90.012,,https://api.spotify.com/v1/tracks/39tLc4Xp58Lu4KcWHggeE2,0.501
3214.000,0fsz7tJ7UKXT9hliLfO7aE,The Distance,0.0095,0.456,179600,0.752,0.00145,11.000,0.0573,-8.121,0.000,0.09,183.569,,https://api.spotify.com/v1/tracks/0fsz7tJ7UKXT9hliLfO7aE,0.897
3215.000,0h4fRpHrxBeR3XWHmcolaU,Stupid Girl,0.00336,0.588,258133,0.804,0.00172,11.000,0.0358,-4.006,1.000,0.0333,120.015,,https://api.spotify.com/v1/tracks/0h4fRpHrxBeR3XWHmcolaU,0.736
3216.000,4fBkJ3DTCPKWUBBAtMdimK,Hedonism - Just Because You Feel Good,0.0874,0.563,207360,0.536,0.000105,10.000,0.164,-9.488,1.000,0.0286,81.094,,https://api.spotify.com/v1/tracks/4fBkJ3DTCPKWUBBAtMdimK,0.312
3217.000,5sFDReWLrZHLFZFjHsjUTS,Would?,0.000332,0.305,206773,0.832,2.40E-05,6.000,0.091,-7.981,1.000,0.0398,100.677,,https://api.spotify.com/v1/tracks/5sFDReWLrZHLFZFjHsjUTS,0.585
3218.000,3CtphwpjC0XjIVpLFvGiQR,Hunger Strike - 25th Anniversary Mix,0.0249,0.384,246267,0.733,2.61E-05,7.000,0.114,-6.522,1.000,0.0318,137.834,,https://api.spotify.com/v1/tracks/3CtphwpjC0XjIVpLFvGiQR,0.314
3219.000,24tO365YW6lcZr1hN4Ukzj,Tomorrow - Remastered,0.000658,0.292,266280,0.714,0.000109,2.000,0.102,-4.919,1.000,0.0316,151.412,,https://api.spotify.com/v1/tracks/24tO365YW6lcZr1hN4Ukzj,0.462
3220.000,2hjGuRIEfEGzQ5MEWLowiU,Cannonball,0.00915,0.502,213693,0.758,0.783,3.000,0.284,-9.76,1.000,0.0407,112.508,,https://api.spotify.com/v1/tracks/2hjGuRIEfEGzQ5MEWLowiU,0.729
3221.000,48sJGpBLqQTs0sZ2ImHJof,Popular,0.00751,0.444,220587,0.884,8.94E-05,7.000,0.116,-6.104,1.000,0.119,94.82,,https://api.spotify.com/v1/tracks/48sJGpBLqQTs0sZ2ImHJof,0.296
3222.000,3WefHNGtjexZvi66ZEx9u4,Hurts Like Hell (feat. Offset),0.185,0.704,207109,0.56,0,1.000,0.0948,-6.791,0.000,0.179,75.003,,https://api.spotify.com/v1/tracks/3WefHNGtjexZvi66ZEx9u4,0.609
3223.000,1tT55K6VEyO6XFDxK4lDQe,In My Head,0.745,0.499,214533,0.181,0.00123,9.000,0.106,-15.359,0.000,0.0429,111.956,,https://api.spotify.com/v1/tracks/1tT55K6VEyO6XFDxK4lDQe,0.0747
3224.000,6mQLN3zRtAp6ovjusyYKrV,Rewrite The Stars (with James Arthur & Anne-Marie),0.237,0.67,218293,0.743,0,10.000,0.465,-4.993,1.000,0.0393,125.944,,https://api.spotify.com/v1/tracks/6mQLN3zRtAp6ovjusyYKrV,0.571
3225.000,7wC5eZcFS1Q1BsQ35DU6H4,come out and play,0.685,0.654,210376,0.316,0.0333,0.000,0.117,-14.351,1.000,0.109,145.074,,https://api.spotify.com/v1/tracks/7wC5eZcFS1Q1BsQ35DU6H4,0.186
3226.000,2qHk6Nz5glNQrjW8Rhd5kv,Waves (feat. 6LACK),0.415,0.578,215671,0.588,0,0.000,0.114,-4.92,0.000,0.255,79.174,,https://api.spotify.com/v1/tracks/2qHk6Nz5glNQrjW8Rhd5kv,0.3
3227.000,1erDNx55IWAE9OYuBTRYgc,Bad Liar,0.0722,0.383,260773,0.637,0,3.000,0.368,-6.993,1.000,0.0703,177.913,,https://api.spotify.com/v1/tracks/1erDNx55IWAE9OYuBTRYgc,0.0827
3228.000,49ATdDBSasXb6wsHdrB2xQ,No Candle No Light (feat. Nicki Minaj),0.0176,0.612,193399,0.742,0.000102,5.000,0.101,-4.198,0.000,0.0519,122.052,,https://api.spotify.com/v1/tracks/49ATdDBSasXb6wsHdrB2xQ,0.431
3229.000,1EXotCuzdXR34W1MoP6Um7,Expectations,0.00923,0.576,204067,0.443,1.88E-06,4.000,0.124,-7.477,0.000,0.0754,180.08,,https://api.spotify.com/v1/tracks/1EXotCuzdXR34W1MoP6Um7,0.452
3230.000,6HENi2xCjSo7bep2PFxnJ8,It's A Risk,0.0183,0.837,210411,0.444,0,1.000,0.0865,-7.988,1.000,0.258,145.978,,https://api.spotify.com/v1/tracks/6HENi2xCjSo7bep2PFxnJ8,0.72
3231.000,2u6dedaqZJeVFvqCTA0Qdm,Velvet Rope,0.472,0.54,235387,0.557,0,4.000,0.308,-4.858,1.000,0.0515,88.954,,https://api.spotify.com/v1/tracks/2u6dedaqZJeVFvqCTA0Qdm,0.426
3232.000,5JEx7HbmvHQQswJCsoo9rA,Close To Me (with Diplo) (feat. Swae Lee),0.0969,0.574,182623,0.758,0,1.000,0.395,-5.029,0.000,0.0621,144.111,,https://api.spotify.com/v1/tracks/5JEx7HbmvHQQswJCsoo9rA,0.492
3233.000,1uru26I2JKd2mQZt0MDCUe,Empty Space,0.215,0.404,214227,0.531,0,1.000,0.0521,-4.328,1.000,0.103,164.848,,https://api.spotify.com/v1/tracks/1uru26I2JKd2mQZt0MDCUe,0.321
3234.000,2wVDWtLKXunswWecARNILj,SOLO,0.128,0.681,168461,0.666,0,3.000,0.127,-5.264,0.000,0.162,95.028,,https://api.spotify.com/v1/tracks/2wVDWtLKXunswWecARNILj,0.413
3235.000,4IhKLu7Vk3j2TLmnFPl6To,Water Fountain,0.388,0.723,218893,0.504,7.40E-05,8.000,0.087,-5.572,1.000,0.0392,133.975,,https://api.spotify.com/v1/tracks/4IhKLu7Vk3j2TLmnFPl6To,0.551
3236.000,3yPe9q1JY5Jlx7yrkGquWX,Summer Love,0.148,0.558,257920,0.734,0.00523,1.000,0.251,-6.262,1.000,0.0478,159.97,,https://api.spotify.com/v1/tracks/3yPe9q1JY5Jlx7yrkGquWX,0.285
3237.000,5AdnkoZJuRJCYqYBIzSqFb,Light On,0.201,0.657,233880,0.569,1.38E-05,2.000,0.126,-6.287,1.000,0.0542,102.054,,https://api.spotify.com/v1/tracks/5AdnkoZJuRJCYqYBIzSqFb,0.399
3238.000,1rCcsYnmqbMYdkG7kS9GC5,Speechless (feat. Erika Sirola),0.0161,0.574,214942,0.728,1.42E-06,1.000,0.0851,-4.777,1.000,0.062,125.047,,https://api.spotify.com/v1/tracks/1rCcsYnmqbMYdkG7kS9GC5,0.266
3239.000,4CH66Rxcjcj3VBHwmIBj4T,BAD!,0.0643,0.78,94246,0.492,0.0313,5.000,0.174,-3.4,0.000,0.0671,143.983,,https://api.spotify.com/v1/tracks/4CH66Rxcjcj3VBHwmIBj4T,0.374
3240.000,0mdIIgjVubCqYTBdCpP5k9,Waiting,0.344,0.783,215688,0.465,0,4.000,0.0875,-7.335,0.000,0.0471,138.038,,https://api.spotify.com/v1/tracks/0mdIIgjVubCqYTBdCpP5k9,0.48
3241.000,7vGGAJBkHKxKtOnGjQduDV,Saturday Nights,0.635,0.54,209547,0.439,1.93E-05,10.000,0.0993,-8.591,1.000,0.115,167.908,,https://api.spotify.com/v1/tracks/7vGGAJBkHKxKtOnGjQduDV,0.371
3242.000,2YyvWje3cEYyqgYhNUIaBJ,La Di Da,0.195,0.689,209773,0.679,0.00111,7.000,0.224,-5.893,1.000,0.0517,149.972,,https://api.spotify.com/v1/tracks/2YyvWje3cEYyqgYhNUIaBJ,0.475
3243.000,0qWgm1JTDWdfJX9Lsj8mdR,Poundshop Kardashians,0.0419,0.557,159295,0.875,0,2.000,0.371,-1.596,0.000,0.0346,138.023,,https://api.spotify.com/v1/tracks/0qWgm1JTDWdfJX9Lsj8mdR,0.77
3244.000,5GYM4rUDvbT9ov3eS1YMll,TELÕ_FONO - Remix,0.201,0.672,163787,0.886,4.79E-05,2.000,0.104,-3.234,1.000,0.0684,171.995,,https://api.spotify.com/v1/tracks/5GYM4rUDvbT9ov3eS1YMll,0.667
3245.000,4FUDWkguOUVpLRAVn5C20z,Blu,0.29,0.384,183344,0.465,2.22E-05,0.000,0.359,-8.554,1.000,0.0341,131.604,,https://api.spotify.com/v1/tracks/4FUDWkguOUVpLRAVn5C20z,0.636
3246.000,7iM7Zkf3uFQWE4IbjwYoN0,Power Over Me,0.0519,0.42,206960,0.843,0,9.000,0.106,-4.231,0.000,0.121,173.827,,https://api.spotify.com/v1/tracks/7iM7Zkf3uFQWE4IbjwYoN0,0.491
3247.000,3FUWD1PXnb6wxRpxqEp1zc,Let Go Today,0.182,0.84,182400,0.193,0,8.000,0.173,-11.186,1.000,0.0696,99.99,,https://api.spotify.com/v1/tracks/3FUWD1PXnb6wxRpxqEp1zc,0.204
3248.000,4TJweEhnTMkfOdavXx5RRG,Stuck In The Middle,0.066,0.75,208827,0.731,0.267,10.000,0.12,-7.366,1.000,0.0368,107.999,,https://api.spotify.com/v1/tracks/4TJweEhnTMkfOdavXx5RRG,0.471
3249.000,43lYaovU2FoeuBMNusVVVW,10 Freaky Girls (with 21 Savage),0.588,0.81,208293,0.353,0,6.000,0.102,-9.931,0.000,0.31,88.031,,https://api.spotify.com/v1/tracks/43lYaovU2FoeuBMNusVVVW,0.0727
3250.000,3sTusRj5PzgZ9pQIMLk2hW,New Crowned King,0.715,0.536,169733,0.353,0,1.000,0.115,-10.552,1.000,0.0324,91.45,,https://api.spotify.com/v1/tracks/3sTusRj5PzgZ9pQIMLk2hW,0.48
3251.000,73VW0CYIIx6xRuy4JdoXUV,Forgive Me Friend,0.000891,0.589,216000,0.782,1.15E-06,1.000,0.187,-6.067,1.000,0.0314,127.917,,https://api.spotify.com/v1/tracks/73VW0CYIIx6xRuy4JdoXUV,0.6
3252.000,52iLDrSoRtf9lcgFuLVfqE,Older,0.743,0.681,191002,0.292,0,11.000,0.0974,-9.599,1.000,0.0483,64.002,,https://api.spotify.com/v1/tracks/52iLDrSoRtf9lcgFuLVfqE,0.162
3253.000,3GJx7wFMFL5VW8l7Eo0Tk1,Blow That Smoke (feat. Tove Lo),0.032,0.719,223000,0.703,1.14E-05,5.000,0.0656,-4.93,0.000,0.0392,101.984,,https://api.spotify.com/v1/tracks/3GJx7wFMFL5VW8l7Eo0Tk1,0.72
3254.000,5aXgz1oKK8Q9z9xvTmSnrO,Topanga,0.00587,0.755,215364,0.615,1.75E-06,4.000,0.109,-8.245,1.000,0.0454,105.955,,https://api.spotify.com/v1/tracks/5aXgz1oKK8Q9z9xvTmSnrO,0.039
3255.000,6fFTPGGItuEpjwXRUIr4rk,comethru,0.603,0.798,181520,0.175,0,0.000,0.625,-12.603,1.000,0.0594,93.994,,https://api.spotify.com/v1/tracks/6fFTPGGItuEpjwXRUIr4rk,0.633
3256.000,2LskIZrCeLxRvCiGP8gxlh,Arms Around You (feat. Maluma & Swae Lee),0.0302,0.703,198903,0.723,2.06E-06,9.000,0.126,-5.45,0.000,0.0412,104.969,,https://api.spotify.com/v1/tracks/2LskIZrCeLxRvCiGP8gxlh,0.288
3257.000,0lsRatBUs9HNIZAmoGABzk,Trampoline,0.488,0.689,184060,0.412,0.00016,7.000,0.0659,-7.523,0.000,0.0301,126.754,,https://api.spotify.com/v1/tracks/0lsRatBUs9HNIZAmoGABzk,0.537
3258.000,5sbooPcNgIE22DwO0VNGUJ,POP/STARS,0.0183,0.566,191100,0.769,0,7.000,0.108,-4.342,1.000,0.0872,170.036,,https://api.spotify.com/v1/tracks/5sbooPcNgIE22DwO0VNGUJ,0.385
3259.000,0ppSBkcjCsfVCXsAPYDAk0,AF1s,0.133,0.515,184040,0.463,0,2.000,0.0954,-7.456,1.000,0.101,163.458,,https://api.spotify.com/v1/tracks/0ppSBkcjCsfVCXsAPYDAk0,0.41
3260.000,2TIlqbIneP0ZY1O0EzYLlc,Someone You Loved,0.751,0.501,182161,0.405,0,1.000,0.105,-5.679,1.000,0.0319,109.891,,https://api.spotify.com/v1/tracks/2TIlqbIneP0ZY1O0EzYLlc,0.446
3261.000,6UQZzOEKyclOo7SRXQpMM3,Stupid Deep,0.732,0.362,178176,0.377,0.000631,2.000,0.127,-9.713,1.000,0.0339,137.891,,https://api.spotify.com/v1/tracks/6UQZzOEKyclOo7SRXQpMM3,0.294
3262.000,6SAKXCj5jyF6IgPCPbZ5ra,Armed And Dangerous,0.186,0.736,169999,0.67,0,10.000,0.114,-6.702,1.000,0.311,130.032,,https://api.spotify.com/v1/tracks/6SAKXCj5jyF6IgPCPbZ5ra,0.845
3263.000,3QlF2ExmrRP0RM7ffv7y0Q,Lost Without You,0.928,0.409,225076,0.137,0,6.000,0.0706,-9.169,1.000,0.0446,162.08,,https://api.spotify.com/v1/tracks/3QlF2ExmrRP0RM7ffv7y0Q,0.106
3264.000,4hXDobvUaXyDFLnmecoY0z,Dip (feat. Nicki Minaj),0.0311,0.885,195992,0.543,0,2.000,0.154,-6.338,1.000,0.2,99.026,,https://api.spotify.com/v1/tracks/4hXDobvUaXyDFLnmecoY0z,0.43
3265.000,6zT47fVadGsDGLnsS82r5P,Lost in the Middle of Nowhere (feat. Becky G),0.00184,0.559,188920,0.754,0.000462,6.000,0.0366,-5.344,0.000,0.0481,85.993,,https://api.spotify.com/v1/tracks/6zT47fVadGsDGLnsS82r5P,0.438
3266.000,1KFN3kB4hc6r7ILpifFsqf,Veneno,0.046,0.792,158005,0.768,3.39E-06,4.000,0.067,-5.074,0.000,0.107,89.917,,https://api.spotify.com/v1/tracks/1KFN3kB4hc6r7ILpifFsqf,0.295
3267.000,45hIFQoMhALVsGEaI3wDLy,Just Slide (feat. Jaden Smith),0.134,0.571,159120,0.563,0,5.000,0.0992,-5.798,0.000,0.0385,86.022,,https://api.spotify.com/v1/tracks/45hIFQoMhALVsGEaI3wDLy,0.307
3268.000,5mpibPxO6AWUhl2RiHpOGe,I Want You,0.204,0.708,196196,0.683,0,2.000,0.158,-5.249,0.000,0.0917,108.039,,https://api.spotify.com/v1/tracks/5mpibPxO6AWUhl2RiHpOGe,0.651
3269.000,1B0BQaSRHxhI0AUlItY3LK,MALAMENTE - Cap.1: Augurio,0.549,0.893,150027,0.482,0.0164,0.000,0.0752,-4.779,0.000,0.0873,97.975,,https://api.spotify.com/v1/tracks/1B0BQaSRHxhI0AUlItY3LK,0.53
3270.000,2nfvybU2w0S5X6Qp2A6HA1,Headlights,0.00745,0.376,203653,0.591,0,4.000,0.0866,-6.768,1.000,0.129,95.709,,https://api.spotify.com/v1/tracks/2nfvybU2w0S5X6Qp2A6HA1,0.367
3271.000,0dbp9YwlGEzXmxavRMgZ4T,LA On A Saturday Night,0.118,0.592,195075,0.588,0,10.000,0.138,-4.889,1.000,0.0405,81.997,,https://api.spotify.com/v1/tracks/0dbp9YwlGEzXmxavRMgZ4T,0.336
3272.000,77nXj2IoswHUcgwh0tw83O,Thursday,0.452,0.603,216239,0.554,0,2.000,0.0545,-4.381,1.000,0.0646,111.989,,https://api.spotify.com/v1/tracks/77nXj2IoswHUcgwh0tw83O,0.354
3273.000,0SA903LGHxe4ExdRY2SqVH,Killer Queen,0.00422,0.262,199357,0.789,0,10.000,0.325,-4.548,1.000,0.123,171.009,,https://api.spotify.com/v1/tracks/0SA903LGHxe4ExdRY2SqVH,0.487
3274.000,46oo6kyefMyXgtevkcXjEE,Paris,0.056,0.586,218759,0.661,1.30E-06,7.000,0.104,-6.585,0.000,0.0432,114.917,,https://api.spotify.com/v1/tracks/46oo6kyefMyXgtevkcXjEE,0.268
3275.000,5ftQSVAHs7iqULWKQn0fjK,Machine,0.0016,0.638,181880,0.679,0.00655,4.000,0.121,-5.278,1.000,0.0425,81.045,,https://api.spotify.com/v1/tracks/5ftQSVAHs7iqULWKQn0fjK,0.596
3276.000,6VCeywT4JeawuZOUkQ1okx,Pussy Is God,0.049,0.739,205533,0.621,0.00369,11.000,0.0718,-6.929,0.000,0.238,85.969,,https://api.spotify.com/v1/tracks/6VCeywT4JeawuZOUkQ1okx,0.462
3277.000,2wRkBumdItthjYP9XknImg,EstÕç Rico,0.266,0.817,215151,0.74,0,11.000,0.0992,-4.566,0.000,0.283,130.04,,https://api.spotify.com/v1/tracks/2wRkBumdItthjYP9XknImg,0.674
3278.000,5JBNoDRG4xWjGttyGHigs1,faded/2am (feat. GoldLink),0.61,0.579,243387,0.472,1.66E-05,2.000,0.103,-10.051,0.000,0.337,134.977,,https://api.spotify.com/v1/tracks/5JBNoDRG4xWjGttyGHigs1,0.219
3279.000,14mHfNsSHN0FbLftyjrV9g,Leave Me Alone,0.107,0.792,195637,0.743,0,7.000,0.183,-2.806,1.000,0.0851,150.024,,https://api.spotify.com/v1/tracks/14mHfNsSHN0FbLftyjrV9g,0.742
3280.000,3aRgAfrt6aQW8IimLq2aVG,La dot,0.201,0.752,201720,0.514,0,0.000,0.0951,-6.108,1.000,0.0513,109.795,,https://api.spotify.com/v1/tracks/3aRgAfrt6aQW8IimLq2aVG,0.767
3281.000,3wImXdE4bliIVSEl3lVue1,What I Know Now (feat. Wiz Khalifa),0.0812,0.615,180853,0.698,1.17E-06,6.000,0.18,-3.212,1.000,0.0485,80.024,,https://api.spotify.com/v1/tracks/3wImXdE4bliIVSEl3lVue1,0.437
3282.000,0Eqg0CQ7bK3RQIMPw1A7pl,Malibu Nights,0.701,0.559,286928,0.422,1.99E-06,11.000,0.0853,-11.89,1.000,0.195,74.002,,https://api.spotify.com/v1/tracks/0Eqg0CQ7bK3RQIMPw1A7pl,0.191
3283.000,3ao3OVxHlb3C08vAaApUlm,Imposible,0.122,0.786,163880,0.764,0,11.000,0.102,-2.935,1.000,0.0798,90.979,,https://api.spotify.com/v1/tracks/3ao3OVxHlb3C08vAaApUlm,0.913
3284.000,0O45fw2L5vsWpdsOdXwNAR,SexyBack,0.0584,0.967,242733,0.583,0,7.000,0.0519,-5.562,0.000,0.0789,117,,https://api.spotify.com/v1/tracks/0O45fw2L5vsWpdsOdXwNAR,0.964
3285.000,3XVBdLihbNbxUwZosxcGuJ,If I Ain't Got You,0.603,0.609,228707,0.445,6.77E-06,7.000,0.104,-9.129,1.000,0.106,118.393,,https://api.spotify.com/v1/tracks/3XVBdLihbNbxUwZosxcGuJ,0.166
3286.000,49FYlytm3dAAraYgpoJZux,Umbrella,0.00864,0.583,275987,0.829,0,1.000,0.0426,-4.603,1.000,0.134,174.028,,https://api.spotify.com/v1/tracks/49FYlytm3dAAraYgpoJZux,0.575
3287.000,6MjiVEJy1YVuJNFu72OH61,Bad Romance,0.00264,0.695,294640,0.919,4.10E-05,0.000,0.062,-3.769,1.000,0.0381,119.002,,https://api.spotify.com/v1/tracks/6MjiVEJy1YVuJNFu72OH61,0.717
3288.000,0uqPG793dkDDN7sCUJJIVC,Where Is The Love?,0.101,0.835,272533,0.687,0,5.000,0.132,-3.18,1.000,0.184,94.059,,https://api.spotify.com/v1/tracks/0uqPG793dkDDN7sCUJJIVC,0.828
3289.000,6RX5iL93VZ5fKmyvNXvF1r,Irreplaceable,0.0293,0.447,227853,0.694,5.46E-06,7.000,0.167,-4.637,0.000,0.382,175.868,,https://api.spotify.com/v1/tracks/6RX5iL93VZ5fKmyvNXvF1r,0.509
3290.000,6si71supnBUhddjR2FJc2L,White Flag,0.344,0.509,240040,0.537,7.26E-06,5.000,0.0805,-6.834,1.000,0.0383,170.037,,https://api.spotify.com/v1/tracks/6si71supnBUhddjR2FJc2L,0.315
3291.000,0Y8o2jU3ATJsIuatAhTG5Y,One,0.0918,0.353,260587,0.873,0,0.000,0.222,-2.991,1.000,0.0833,186.101,,https://api.spotify.com/v1/tracks/0Y8o2jU3ATJsIuatAhTG5Y,0.306
3292.000,1atxtvAHagXDZYTuUWAoEC,Right To Be Wrong,0.211,0.594,280960,0.608,0,2.000,0.0847,-6.442,1.000,0.0375,148.143,,https://api.spotify.com/v1/tracks/1atxtvAHagXDZYTuUWAoEC,0.323
3293.000,6ybViy2qrO9sIi41EgRJgx,Don't Know Why,0.883,0.732,186147,0.198,1.10E-05,5.000,0.0659,-11.775,1.000,0.028,88.174,,https://api.spotify.com/v1/tracks/6ybViy2qrO9sIi41EgRJgx,0.618
3294.000,0gcjc7Vt5xtcfmJgf6g2IO,When You Say Nothing At All,0.155,0.473,258227,0.452,2.24E-06,7.000,0.0988,-10.506,1.000,0.0247,173.916,,https://api.spotify.com/v1/tracks/0gcjc7Vt5xtcfmJgf6g2IO,0.353
3295.000,6biR1gMwcN71SDt3Eh4eEu,Underneath Your Clothes,0.653,0.625,224427,0.592,0,8.000,0.106,-5.279,1.000,0.0359,165.54,,https://api.spotify.com/v1/tracks/6biR1gMwcN71SDt3Eh4eEu,0.398
3296.000,7w9bgPAmPTtrkt2v16QWvQ,"Lose Yourself - From ""8 Mile"" Soundtrack",0.00971,0.701,326467,0.728,0.00115,2.000,0.361,-4.554,1.000,0.255,171.388,,https://api.spotify.com/v1/tracks/7w9bgPAmPTtrkt2v16QWvQ,0.0591
3297.000,2PkeVPcL32LA96cK5ySC3c,Yeah!,0.0219,0.895,250067,0.795,0,2.000,0.0403,-4.693,1.000,0.0977,105.004,,https://api.spotify.com/v1/tracks/2PkeVPcL32LA96cK5ySC3c,0.574
3298.000,4fbaKWFRghusXd4bSBvvfN,Toxic,0.0249,0.774,198800,0.838,0.025,5.000,0.242,-3.914,0.000,0.114,143.04,,https://api.spotify.com/v1/tracks/4fbaKWFRghusXd4bSBvvfN,0.924
3299.000,03yc0G2OoH1Eeyu7Piy8fK,I'm Yours,0.564,0.689,243494,0.432,0,11.000,0.0928,-9.394,1.000,0.0452,151.079,,https://api.spotify.com/v1/tracks/03yc0G2OoH1Eeyu7Piy8fK,0.747
3300.000,6zQlRd6tvEVJm59P8PMj7o,TiK ToK,0.0608,0.745,199733,0.667,0,2.000,0.283,-6.781,0.000,0.121,120.046,,https://api.spotify.com/v1/tracks/6zQlRd6tvEVJm59P8PMj7o,0.633
3301.000,24kGngQeXHt0uhffKpq0zj,Don't Cha,0.00542,0.875,272080,0.631,2.54E-06,1.000,0.127,-3.475,1.000,0.099,120.002,,https://api.spotify.com/v1/tracks/24kGngQeXHt0uhffKpq0zj,0.549
3302.000,3fsghmcEnT7K9f30ohHDRn,In Da Club,0.262,0.901,193467,0.72,0,11.000,0.0766,-2.826,0.000,0.36,90.059,,https://api.spotify.com/v1/tracks/3fsghmcEnT7K9f30ohHDRn,0.795
3303.000,0mqTcM8kuu2IYPotMt7AzS,Make You Feel My Love,0.907,0.552,212040,0.173,0.000401,10.000,0.105,-10.576,1.000,0.0292,76.97,,https://api.spotify.com/v1/tracks/0mqTcM8kuu2IYPotMt7AzS,0.0854
3304.000,4vp2J1l5RD4gMZwGFLfRAu,I Gotta Feeling,0.0823,0.741,289133,0.748,0,0.000,0.34,-6.299,1.000,0.0264,127.965,,https://api.spotify.com/v1/tracks/4vp2J1l5RD4gMZwGFLfRAu,0.6
3305.000,14iN3o8ptQ8cFVZTEmyQRV,I Kissed A Girl,0.00223,0.699,179640,0.76,0,5.000,0.132,-3.173,1.000,0.0677,129.996,,https://api.spotify.com/v1/tracks/14iN3o8ptQ8cFVZTEmyQRV,0.696
3306.000,1Ov4E4nE7E0yzeqpbhEE5g,911,0.243,0.72,259347,0.666,5.79E-06,7.000,0.0872,-9.162,1.000,0.227,87.024,,https://api.spotify.com/v1/tracks/1Ov4E4nE7E0yzeqpbhEE5g,0.707
3307.000,5XJJdNPkwmbUwE79gv0NxK,Gold Digger,0.0192,0.646,207401,0.696,0,1.000,0.0762,-5.572,0.000,0.342,92.88,,https://api.spotify.com/v1/tracks/5XJJdNPkwmbUwE79gv0NxK,0.625
3308.000,1jUA4rb6ZCv4gby4YU53xq,No Air (feat. Chris Brown),0.0521,0.466,264373,0.759,0,8.000,0.0587,-4.978,0.000,0.199,160.033,,https://api.spotify.com/v1/tracks/1jUA4rb6ZCv4gby4YU53xq,0.328
3309.000,24nRdDUUIdM2mv1YdwMdu6,Apologize,0.0252,0.657,184827,0.588,0,8.000,0.087,-6.005,1.000,0.0272,118.022,,https://api.spotify.com/v1/tracks/24nRdDUUIdM2mv1YdwMdu6,0.105
3310.000,0ByMNEPAPpOR5H69DVrTNy,Don't Stop The Music,0.0336,0.835,267080,0.669,6.92E-05,6.000,0.0535,-5.582,0.000,0.0643,122.668,,https://api.spotify.com/v1/tracks/0ByMNEPAPpOR5H69DVrTNy,0.542
3311.000,0ARK753YaiJbpLUk7z5yIM,Dilemma,0.211,0.725,289173,0.534,2.91E-05,2.000,0.221,-8.364,0.000,0.167,168.119,,https://api.spotify.com/v1/tracks/0ARK753YaiJbpLUk7z5yIM,0.621
3312.000,2QsZVnbWVSjKMXK6K3uRBL,U Remind Me,0.194,0.657,266893,0.629,0,6.000,0.254,-4.938,1.000,0.0782,93.985,,https://api.spotify.com/v1/tracks/2QsZVnbWVSjKMXK6K3uRBL,0.726
3313.000,0eqH0ALoDQevq59YcQ53KE,Hollaback Girl,0.35,0.926,199853,0.916,6.17E-06,10.000,0.0234,-2.221,0.000,0.0929,110.007,,https://api.spotify.com/v1/tracks/0eqH0ALoDQevq59YcQ53KE,0.904
3314.000,2yiZyjMEByt9sJBZWnWaDR,Bye Bye Bye,0.0198,0.571,199640,0.87,6.60E-06,8.000,0.0564,-3.877,0.000,0.0641,172.716,,https://api.spotify.com/v1/tracks/2yiZyjMEByt9sJBZWnWaDR,0.813
